,RATES FOR RENTING STATE OWNED LANDS IN NYANZA DISTRICT,,,,,,,,,,,
DISTRTRICT,SECTOR,CELL,VILLAGE,Residential,Commercial,Industries,Cultural(no profit),Cultural(others),Agricultural(>2 hectares),Agricultural(2 ha- 35 ha),Agricultural(>35 ha),Forestry
,,,,,,,,,,,,
NYANZA,Busoro,Gitovu,Muhindo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Gitovu,Musumba,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Gitovu,Nazareti,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Gitovu,Nyacyonga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Gitovu,Rushoka,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Gitovu,Nyagasambu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Gitwa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Kimirama,10,25,25,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Kireranyana,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Ndamira,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Nyamiyonga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Nyarugenge,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Kimirama,Rugarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Shyira,Gahogo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Shyira,Kinkanga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Shyira,Rucyamo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Shyira,Rusharu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Shyira,Saruduha,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Munyinya,Kagarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Munyinya,Karambi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Munyinya,Kigali,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Munyinya,Kivugiza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Munyinya,Rwara,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Busoro,10,25,25,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Bweramana,10,25,25,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Gikombe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Masangano,10,25,25,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Murambi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Nyarugunga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Runyonza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Masangano,Shinga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Cyamugani,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Cyuriro,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Gasambu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Runazi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Rwanamiza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Busoro,Rukingiro,Rwangoga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Gahengeri,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Gasenyi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Gataba,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Gitega,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Kabere,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Kabeza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Kadaho,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Nyabisazi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Kadaho,Nyabyiyoni,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Butembo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Cyarera,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Gahondo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Gatongati,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Kamabuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Kamonyi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Karama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Karama,Nyabinombe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Kabuga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Kandihe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Karehe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Kimiyumbu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Nyabinyenga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Rugwa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Rwamagana,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyabinyenga,Taba,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Kabyuma,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Kigarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Kirombozi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Nyakabingo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Rugote,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Ruvuzo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Rwabatwa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Nyarurama,Rwamiko,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Bikombe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Bugarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Gahunga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Karambo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Kavumu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Murambi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Nyabishike,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Nyaminazi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Nyarutovu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Cyabakamyi,Rubona,Rugendabari,0,7,7,2000,2000,0,4000,4000,0
